ixdat version = 0.2.7.dev1
name = 2022-07-19 10_02_32 HER_OER_calibration AND HER_OER_calibration_01_01_CVA.mpt AND HER_OER_calibration_01_02_CP.mpt AND HER_OER_calibration_01_03_CVA.mpt AND HER_OER_calibration_01_04_CP.mpt
technique = EC-MS
tstamp = 1658217752.0
backend_name = BackendBase(none, address=none)
id = 16
timecol 'time/s' for: 'Ewe/V' and '<I>/mA' and 'selector'
timecol 'C6M44 time [s]' for: 'M44'
timecol 'C3M28 time [s]' for: 'M28'
timecol 'C4M32 time [s]' for: 'M32'
timecol 'C1M4 time [s]' for: 'M4'
timecol 'C0M2 time [s]' for: 'M2'
timecol 'C5M40 time [s]' for: 'M40'
timecol 'C2M18 time [s]' for: 'M18'
aliases = {"M2": ["M2 [A]"], "M4": ["M4 [A]"], "M18": ["M18 [A]"], "M28": ["M28 [A]"], "M32": ["M32 [A]"], "M40": ["M40 [A]"], "M44": ["M44 [A]"], "t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	<I>/mA,	selector,	C6M44 time [s],	M44,	C3M28 time [s],	M28,	C4M32 time [s],	M32,	C1M4 time [s],	M4,	C0M2 time [s],	M2,	C5M40 time [s],	M40,	C2M18 time [s],	M18
5087.081794023514,	0.2139862,	0.003868713667535606,	0,	5383.369999885559,	2.784324e-13,	5383.147000074387,	8.994247e-13,	5383.220999956131,	3.115074e-12,	5382.99799990654,	4.915207e-10,	5382.923000097275,	8.617287e-12,	5383.296000003815,	2.325096e-14,	5383.072000026703,	3.22225e-11
5087.414994001389,	0.22063428,	0.003828337984389363,	0,	5384.825000047684,	3.04251e-13,	5384.601999998093,	9.020937e-13,	5384.676000118256,	3.111344e-12,	5384.453000068665,	4.91549e-10,	5384.378000020981,	8.59449e-12,	5384.750999927521,	3.082848e-14,	5384.526999950409,	3.234386e-11
5087.748094081879,	0.22730112,	0.003750774693046681,	0,	5386.279000043869,	2.929435e-13,	5386.055999994278,	9.069212e-13,	5386.130000114441,	3.078167e-12,	5385.90700006485,	4.925935e-10,	5385.832000017166,	8.617882e-12,	5386.204999923706,	3.478126e-14,	5385.980999946594,	3.240401e-11
5088.081294059753,	0.23397866,	0.003664029586967946,	0,	5387.734999895096,	2.983827e-13,	5387.510999917984,	8.971162e-13,	5387.585999965668,	3.092208e-12,	5387.361999988556,	4.918873e-10,	5387.2880001068115,	8.605323e-12,	5387.660000085831,	3.046803e-14,	5387.43700003624,	3.240679e-11
5088.414494037628,	0.24068777,	0.003606739664914664,	0,	5389.1900000572205,	2.857953e-13,	5388.966000080109,	9.015226e-13,	5389.040999889374,	3.091544e-12,	5388.816999912262,	4.919548e-10,	5388.743000030518,	8.629397e-12,	5389.115000009537,	3.048423e-14,	5388.891999959946,	3.223612e-11
5088.747594118118,	0.24730781,	0.003671386276998606,	0,	5390.6449999809265,	2.94276e-13,	5390.421999931335,	8.96363e-13,	5390.496000051498,	3.078365e-12,	5390.273000001907,	4.910863e-10,	5390.197999954224,	8.608798e-12,	5390.571000099182,	2.435255e-14,	5390.346999883652,	3.232407e-11
5089.080794095993,	0.25394335,	0.003806801223928517,	0,	5392.099999904633,	2.854551e-13,	5391.87700009346,	9.002752e-13,	5391.9509999752045,	3.09297e-12,	5391.727999925613,	4.910282e-10,	5391.653000116348,	8.613408e-12,	5392.026000022888,	4.806116e-14,	5391.802000045776,	3.240371e-11
5089.413894176483,	0.26057088,	0.004031464630099652,	0,	5393.555000066757,	3.014687e-13,	5393.332000017166,	8.970433e-13,	5393.4059998989105,	3.09165e-12,	5393.183000087738,	4.914153e-10,	5393.108000040054,	8.617238e-12,	5393.480999946594,	4.761567e-14,	5393.256999969482,	3.23563e-11
5089.747094154358,	0.26734686,	0.004338680376010734,	0,	5395.010999917984,	2.949604e-13,	5394.786999940872,	8.975172e-13,	5394.861999988556,	3.089271e-12,	5394.638000011444,	4.91219e-10,	5394.563999891281,	8.639355e-12,	5394.936000108719,	2.694859e-14,	5394.713000059128,	3.227662e-11
5090.080294132233,	0.27388233,	0.004675411121946669,	0,	5396.466000080109,	2.800848e-13,	5396.242000102997,	9.074761e-13,	5396.316999912262,	3.07856e-12,	5396.09299993515,	4.920698e-10,	5396.019000053406,	8.611974e-12,	5396.391000032425,	4.155689e-14,	5396.167999982834,	3.221778e-11
5090.413393974304,	0.28063953,	0.004992945898873682,	0,	5397.921000003815,	2.989982e-13,	5397.697999954224,	8.914948e-13,	5397.772000074387,	3.084173e-12,	5397.5490000247955,	4.913486e-10,	5397.473999977112,	8.645126e-12,	5397.846999883652,	3.030603e-14,	5397.62299990654,	3.251824e-11
5090.746593952179,	0.28737742,	0.005249705634796732,	0,	5399.375,	2.885695e-13,	5399.151999950409,	9.000686e-13,	5399.226000070572,	3.077162e-12,	5399.003000020981,	4.918274e-10,	5398.927999973297,	8.623147e-12,	5399.301000118256,	4.003005e-14,	5399.076999902725,	3.232217e-11
5091.079694032669,	0.29385245,	0.00522192672100466,	0,	5400.831000089645,	2.899303e-13,	5400.608000040054,	8.898303e-13,	5400.681999921799,	3.072027e-12,	5400.459000110626,	4.910792e-10,	5400.3840000629425,	8.623682e-12,	5400.756999969482,	2.626009e-14,	5400.532999992371,	3.23544e-11
5091.412894010544,	0.30058739,	0.004865980061526262,	0,	5402.286999940872,	2.840862e-13,	5402.06299996376,	9.025837e-13,	5402.138000011444,	3.055005e-12,	5401.914000034332,	4.908215e-10,	5401.839999914169,	8.643077e-12,	5402.2119998931885,	1.834237e-14,	5401.989000082016,	3.216505e-11
5091.745994091034,	0.30731046,	0.004254731342860953,	0,	5403.742000102997,	2.929476e-13,	5403.517999887466,	8.954557e-13,	5403.59299993515,	3.072015e-12,	5403.368999958038,	4.91534e-10,	5403.295000076294,	8.638945e-12,	5403.667000055313,	1.997857e-14,	5403.444000005722,	3.232608e-11
5092.079194068909,	0.31393281,	0.003493873447106659,	0,	5405.196000099182,	2.792221e-13,	5404.973000049591,	8.988862e-13,	5405.046999931335,	3.053608e-12,	5404.823999881744,	4.908908e-10,	5404.749000072479,	8.635394e-12,	5405.121999979019,	3.612586e-14,	5404.898000001907,	3.228531e-11
5092.412394046783,	0.32048476,	0.002818419201022999,	0,	5406.651000022888,	2.935753e-13,	5406.427999973297,	8.994368e-13,	5406.50200009346,	3.079819e-12,	5406.279000043869,	4.915208e-10,	5406.203999996185,	8.64053e-12,	5406.576999902725,	2.941908e-14,	5406.352999925613,	3.220468e-11
5092.745494127274,	0.32717493,	0.00230805112769332,	0,	5408.105999946594,	2.973215e-13,	5407.882999897003,	8.961523e-13,	5407.957000017166,	3.067949e-12,	5407.733999967575,	4.924397e-10,	5407.658999919891,	8.657463e-12,	5408.03200006485,	3.135093e-14,	5407.808000087738,	3.233027e-11
5093.078694105148,	0.33388746,	0.001884791396152705,	0,	5409.56200003624,	2.783676e-13,	5409.338000059128,	8.976428e-13,	5409.4130001068115,	3.070703e-12,	5409.188999891281,	4.918245e-10,	5409.115000009537,	8.65108e-12,	5409.486999988556,	2.130696e-14,	5409.263999938965,	3.235887e-11
5093.41179394722,	0.34048343,	0.001589100734155663,	0,	5411.016999959946,	2.87715e-13,	5410.792999982834,	8.930581e-13,	5410.868000030518,	3.051068e-12,	5410.644000053406,	4.910226e-10,	5410.569999933243,	8.69712e-12,	5410.941999912262,	4.406788e-14,	5410.7190001010895,	3.232818e-11
5093.744993925095,	0.3472482,	0.001401042475444895,	0,	5412.470999956131,	2.884075e-13,	5412.24799990654,	8.99858e-13,	5412.322000026703,	3.067281e-12,	5412.098999977112,	4.898502e-10,	5412.023999929428,	9.072696e-12,	5412.397000074387,	2.856049e-14,	5412.173000097275,	3.221402e-11
5094.078193902969,	0.35393348,	0.001266792040517592,	0,	5413.926000118256,	2.863177e-13,	5413.703000068665,	9.040376e-13,	5413.776999950409,	3.083691e-12,	5413.553999900818,	4.917858e-10,	5413.479000091553,	1.342262e-11,	5413.851999998093,	3.440867e-14,	5413.628000020981,	3.221392e-11
5094.4112939834595,	0.36062667,	0.001139372259532444,	0,	5415.381999969482,	2.820693e-13,	5415.158999919891,	9.047302e-13,	5415.233000040054,	3.081063e-12,	5415.009999990463,	4.905016e-10,	5414.9349999427795,	1.931053e-11,	5415.308000087738,	3.116463e-14,	5415.084000110626,	3.219673e-11
5094.744493961334,	0.36726305,	0.001043789182065224,	0,	5416.8369998931885,	2.852364e-13,	5416.612999916077,	9.082051e-13,	5416.68799996376,	3.073813e-12,	5416.463999986649,	4.913174e-10,	5416.390000104904,	1.493269e-11,	5416.762000083923,	3.88353e-14,	5416.539000034332,	3.216634e-11
5095.077594041824,	0.37385717,	0.0009479715007183129,	0,	5418.292000055313,	2.765573e-13,	5418.068000078201,	8.871978e-13,	5418.142999887466,	3.025282e-12,	5417.918999910355,	4.910745e-10,	5417.84500002861,	1.147446e-11,	5418.217000007629,	3.313697e-14,	5417.993999958038,	3.243332e-11
5095.410794019699,	0.38056549,	0.0008669057510898616,	0,	5419.746999979019,	2.762009e-13,	5419.523999929428,	9.060708e-13,	5419.598000049591,	3.051121e-12,	5419.375,	4.910271e-10,	5419.299999952316,	9.935043e-12,	5419.673000097275,	3.297497e-14,	5419.448999881744,	3.220374e-11
5095.743993997574,	0.38722706,	0.0008053303146144039,	0,	5421.203000068665,	2.858034e-13,	5420.9800000190735,	8.928799e-13,	5421.053999900818,	3.052413e-12,	5420.831000089645,	4.909058e-10,	5420.756000041962,	9.244582e-12,	5421.128999948502,	5.440344e-14,	5420.90499997139,	3.225317e-11
5096.077094078064,	0.39386687,	0.0007471933385400815,	0,	5422.65700006485,	2.808259e-13,	5422.434000015259,	8.944473e-13,	5422.507999897003,	3.047695e-12,	5422.285000085831,	4.905786e-10,	5422.210000038147,	8.99688e-12,	5422.582999944687,	4.501962e-14,	5422.358999967575,	3.212436e-11
5096.410294055939,	0.40052682,	0.0006942805342023449,	0,	5424.112999916077,	2.775576e-13,	5423.888999938965,	9.006883e-13,	5423.963999986649,	3.033087e-12,	5423.740000009537,	4.915259e-10,	5423.665999889374,	8.900656e-12,	5424.0380001068115,	2.399615e-14,	5423.8150000572205,	3.226385e-11
5096.74339389801,	0.40724629,	0.0006512031036616022,	0,	5425.568000078201,	2.688137e-13,	5425.3440001010895,	8.999796e-13,	5425.418999910355,	3.019806e-12,	5425.194999933243,	4.910915e-10,	5425.121000051498,	8.803573e-12,	5425.493000030518,	3.440056e-14,	5425.2699999809265,	3.224427e-11
5097.076593875885,	0.41378751,	0.000612944442965762,	0,	5427.023000001907,	2.847099e-13,	5426.799999952316,	9.013606e-13,	5426.874000072479,	3.061461e-12,	5426.651000022888,	4.913071e-10,	5426.5759999752045,	8.7658e-12,	5426.948999881744,	3.558721e-14,	5426.724999904633,	3.220466e-11
5097.40979385376,	0.42048469,	0.0005788204840931318,	0,	5428.476999998093,	2.658734e-13,	5428.253999948502,	8.792356e-13,	5428.328000068665,	3.057447e-12,	5428.1050000190735,	4.91602e-10,	5428.02999997139,	8.757687e-12,	5428.403000116348,	2.822028e-14,	5428.178999900818,	3.219599e-11
5097.74289393425,	0.42717272,	0.000553989305895188,	0,	5429.931999921799,	2.605517e-13,	5429.709000110626,	8.721805e-13,	5429.782999992371,	3.045548e-12,	5429.5599999427795,	4.921733e-10,	5429.484999895096,	8.728228e-12,	5429.858000040054,	2.28338e-14,	5429.6340000629425,	3.222722e-11
5098.076093912125,	0.43387783,	0.0005381640673583574,	0,	5431.388000011444,	2.644843e-13,	5431.164000034332,	8.928313e-13,	5431.239000082016,	3.028145e-12,	5431.015000104904,	4.905535e-10,	5430.940999984741,	8.703487e-12,	5431.31299996376,	2.945553e-14,	5431.089999914169,	3.2228e-11
5098.409193992615,	0.44046491,	0.0005249378352331652,	0,	5432.84299993515,	2.650837e-13,	5432.618999958038,	8.742015e-13,	5432.694000005722,	3.050145e-12,	5432.47000002861,	4.905765e-10,	5432.395999908447,	8.721615e-12,	5432.767999887466,	2.885613e-14,	5432.545000076294,	3.215344e-11
5098.7423939704895,	0.44717652,	0.0005149510238533234,	0,	5434.298000097275,	2.761887e-13,	5434.075000047684,	8.944918e-13,	5434.148999929428,	3.064085e-12,	5433.926000118256,	4.915169e-10,	5433.851000070572,	8.683276e-12,	5434.223999977112,	2.907483e-14,	5434.0,	3.221647e-11
5099.07549405098,	0.45376292,	0.0005068324359239662,	0,	5435.753000020981,	2.629129e-13,	5435.52999997139,	8.964116e-13,	5435.604000091553,	3.028793e-12,	5435.381000041962,	4.906998e-10,	5435.305999994278,	8.697882e-12,	5435.678999900818,	3.75393e-14,	5435.454999923706,	3.221259e-11
5099.408694028854,	0.460482,	0.0005038802724322018,	0,	5437.207999944687,	2.513502e-13,	5436.984999895096,	8.988942e-13,	5437.059000015259,	3.032799e-12,	5436.835999965668,	4.90388e-10,	5436.760999917984,	8.682753e-12,	5437.1340000629425,	3.044778e-14,	5436.910000085831,	3.219715e-11
5099.741894006729,	0.46712211,	0.0005075933076862313,	0,	5438.6630001068115,	2.643546e-13,	5438.438999891281,	8.914382e-13,	5438.513999938965,	3.030527e-12,	5438.289999961853,	4.911229e-10,	5438.216000080109,	8.683577e-12,	5438.588000059128,	1.821277e-14,	5438.365000009537,	3.220353e-11
5100.074993848801,	0.47388634,	0.0005144936303304714,	0,	5440.118999958038,	2.749251e-13,	5439.8949999809265,	8.860354e-13,	5439.97000002861,	3.025658e-12,	5439.746000051498,	4.915376e-10,	5439.671999931335,	8.71456e-12,	5440.043999910355,	1.621208e-14,	5439.821000099182,	3.213687e-11
5100.408193826675,	0.48045018,	0.0005249116712706357,	0,	5441.573999881744,	2.619976e-13,	5441.351000070572,	9.043576e-13,	5441.424999952316,	3.025675e-12,	5441.201999902725,	4.909336e-10,	5441.12700009346,	8.692705e-12,	5441.5,	1.844767e-14,	5441.276000022888,	3.226413e-11
5100.7412939071655,	0.4871456,	0.0005305501805410989,	0,	5443.029000043869,	2.575912e-13,	5442.805999994278,	8.888218e-13,	5442.880000114441,	3.050931e-12,	5442.65700006485,	4.907114e-10,	5442.582000017166,	8.697938e-12,	5442.954999923706,	4.290958e-14,	5442.730999946594,	3.222945e-11
5101.07449388504,	0.49387351,	0.000547933288391908,	0,	5444.483999967575,	2.666875e-13,	5444.260999917984,	8.830952e-13,	5444.335000038147,	3.032196e-12,	5444.111999988556,	4.913653e-10,	5444.036999940872,	8.70509e-12,	5444.410000085831,	1.924957e-14,	5444.186000108719,	3.221563e-11
5101.407693862915,	0.50055259,	0.0005632240178175684,	0,	5445.9400000572205,	2.66412e-13,	5445.716000080109,	9.05435e-13,	5445.790999889374,	3.017551e-12,	5445.566999912262,	4.913269e-10,	5445.493000030518,	8.700442e-12,	5445.865000009537,	2.704174e-14,	5445.641999959946,	3.220139e-11
5101.740793943405,	0.50714582,	0.0005734156505493634,	0,	5447.3949999809265,	2.711505e-13,	5447.171000003815,	9.007937e-13,	5447.246000051498,	3.054187e-12,	5447.022000074387,	4.908682e-10,	5446.947999954224,	8.67244e-12,	5447.319999933243,	2.507345e-14,	5447.096999883652,	3.228909e-11
5102.07399392128,	0.51382869,	0.0005887398534446253,	0,	5448.849999904633,	2.656142e-13,	5448.62700009346,	9.002792e-13,	5448.7009999752045,	3.052101e-12,	5448.477999925613,	4.912229e-10,	5448.403000116348,	8.698008e-12,	5448.776000022888,	2.47535e-14,	5448.552000045776,	3.22739e-11
5102.40709400177,	0.52045882,	0.0005927179020725818,	0,	5450.303999900818,	2.785499e-13,	5450.081000089645,	8.948604e-13,	5450.15499997139,	3.05496e-12,	5449.931999921799,	4.913329e-10,	5449.857000112534,	8.695229e-12,	5450.2300000190735,	3.467596e-14,	5450.006000041962,	3.218526e-11
5102.740293979645,	0.52719927,	0.0005935107619961105,	0,	5451.757999897003,	2.785256e-13,	5451.535000085831,	8.869953e-13,	5451.608999967575,	3.035788e-12,	5451.385999917984,	4.905131e-10,	5451.311000108719,	8.685209e-12,	5451.684000015259,	4.424203e-14,	5451.460000038147,	3.231078e-11
5103.0734939575195,	0.53374469,	0.0005837995950229349,	0,	5453.214999914169,	2.811904e-13,	5452.9909999370575,	8.946336e-13,	5453.065999984741,	3.040397e-12,	5452.842000007629,	4.905297e-10,	5452.767999887466,	8.681816e-12,	5453.140000104904,	3.835335e-14,	5452.917000055313,	3.223348e-11
5103.406593799591,	0.54036951,	0.0005690172496184667,	0,	5454.670000076294,	2.713247e-13,	5454.446000099182,	8.854645e-13,	5454.520999908447,	3.045904e-12,	5454.296999931335,	4.918122e-10,	5454.223000049591,	8.727953e-12,	5454.59500002861,	3.078797e-14,	5454.371999979019,	3.228658e-11
5103.739793777466,	0.54720515,	0.0005582399868131575,	0,	5456.124000072479,	2.892297e-13,	5455.901000022888,	8.836055e-13,	5455.974999904633,	3.042409e-12,	5455.75200009346,	4.915707e-10,	5455.677000045776,	8.711821e-12,	5456.049999952316,	3.77094e-14,	5455.8259999752045,	3.225034e-11
5104.072893857956,	0.55384511,	0.0005474943999433128,	0,	5457.579999923706,	2.990185e-13,	5457.357000112534,	8.937021e-13,	5457.430999994278,	3.050854e-12,	5457.207999944687,	4.917005e-10,	5457.132999897003,	8.706723e-12,	5457.506000041962,	3.541306e-14,	5457.28200006485,	3.225845e-11
5104.406093835831,	0.56047171,	0.0005363347782428602,	0,	5459.035000085831,	2.948348e-13,	5458.81200003624,	8.825363e-13,	5458.885999917984,	3.033434e-12,	5458.6630001068115,	4.912575e-10,	5458.588000059128,	8.697404e-12,	5458.960999965668,	3.093782e-14,	5458.736999988556,	3.222891e-11
5104.739193916321,	0.56712526,	0.0005284854761816605,	0,	5460.4909999370575,	2.86419e-13,	5460.266999959946,	8.909521e-13,	5460.342000007629,	3.052218e-12,	5460.118000030518,	4.911171e-10,	5460.043999910355,	8.700166e-12,	5460.415999889374,	2.226276e-14,	5460.193000078201,	3.232129e-11
5105.072393894196,	0.57380062,	0.0005201338742664178,	0,	5461.944999933243,	2.980424e-13,	5461.720999956131,	9.05119e-13,	5461.796000003815,	3.005117e-12,	5461.572000026703,	4.906226e-10,	5461.49799990654,	8.697031e-12,	5461.869999885559,	3.897299e-14,	5461.647000074387,	3.20843e-11
5105.40559387207,	0.58035547,	0.0005216023478537214,	0,	5463.401000022888,	2.894727e-13,	5463.177999973297,	9.008909e-13,	5463.25200009346,	3.028121e-12,	5463.029000043869,	4.902824e-10,	5462.953999996185,	8.696852e-12,	5463.326999902725,	3.286561e-14,	5463.102999925613,	3.225131e-11
5105.73869395256,	0.58710104,	0.0005200510429223494,	0,	5464.855999946594,	3.039838e-13,	5464.632999897003,	8.968368e-13,	5464.707000017166,	3.015028e-12,	5464.483999967575,	4.901737e-10,	5464.408999919891,	8.696476e-12,	5464.78200006485,	3.649036e-14,	5464.558000087738,	3.207042e-11
5106.071893930435,	0.59381503,	0.0005258547711112496,	0,	5466.3099999427795,	2.89987e-13,	5466.0869998931885,	8.965615e-13,	5466.161000013351,	3.054571e-12,	5465.93799996376,	4.907034e-10,	5465.862999916077,	8.694597e-12,	5466.236000061035,	4.151233e-14,	5466.012000083923,	3.219167e-11
5106.404993772507,	0.60045606,	0.0005354856671102616,	0,	5467.766000032425,	3.069848e-13,	5467.542000055313,	9.089098e-13,	5467.617000102997,	3.072039e-12,	5467.392999887466,	4.908882e-10,	5467.319000005722,	8.702619e-12,	5467.690999984741,	2.912343e-14,	5467.46799993515,	3.204541e-11
5106.7381937503815,	0.60714632,	0.0005495367062850528,	0,	5469.220999956131,	3.012379e-13,	5468.996999979019,	8.957271e-13,	5469.072000026703,	3.048326e-12,	5468.848000049591,	4.912833e-10,	5468.773999929428,	8.714029e-12,	5469.145999908447,	2.820409e-14,	5468.923000097275,	3.208402e-11
5107.071393966675,	0.61361521,	0.0005615066535541689,	0,	5470.676000118256,	2.970461e-13,	5470.453000068665,	8.817831e-13,	5470.526999950409,	3.057484e-12,	5470.303999900818,	4.910007e-10,	5470.229000091553,	8.704637e-12,	5470.601999998093,	1.992997e-14,	5470.378000020981,	3.227257e-11
5107.404493808746,	0.62037331,	0.0005809324001017097,	0,	5472.131000041962,	3.168263e-13,	5471.907999992371,	9.128059e-13,	5471.982000112534,	3.071529e-12,	5471.7590000629425,	4.896838e-10,	5471.684000015259,	8.681536e-12,	5472.056999921799,	3.66969e-14,	5471.832999944687,	3.202168e-11
5107.737693786621,	0.6270712,	0.0005985126515173818,	0,	5473.585999965668,	3.175391e-13,	5473.362999916077,	8.746387e-13,	5473.43700003624,	3.060562e-12,	5473.213999986649,	4.898055e-10,	5473.138999938965,	8.705981e-12,	5473.512000083923,	3.031413e-14,	5473.2880001068115,	3.216391e-11
5108.070793867111,	0.63373625,	0.0006238524440032242,	0,	5475.040999889374,	3.051583e-13,	5474.816999912262,	8.888258e-13,	5474.891999959946,	3.047177e-12,	5474.667999982834,	4.909882e-10,	5474.5940001010895,	8.693163e-12,	5474.966000080109,	2.32793e-14,	5474.743000030518,	3.213882e-11
5108.403993844986,	0.64040774,	0.0006512822047647824,	0,	5476.496000051498,	2.874922e-13,	5476.272000074387,	9.051473e-13,	5476.346999883652,	3.036023e-12,	5476.12299990654,	4.90727e-10,	5476.0490000247955,	8.709501e-12,	5476.421000003815,	3.739755e-14,	5476.197999954224,	3.214641e-11
5108.737193822861,	0.64699888,	0.0006720396521616798,	0,	5477.9509999752045,	2.963981e-13,	5477.727999925613,	8.825768e-13,	5477.802000045776,	3.039145e-12,	5477.578999996185,	4.902926e-10,	5477.503999948502,	8.70015e-12,	5477.87700009346,	2.453075e-14,	5477.653000116348,	3.215649e-11
5109.070293903351,	0.6538555,	0.0007030266693106258,	0,	5479.4059998989105,	3.118407e-13,	5479.183000087738,	8.945526e-13,	5479.256999969482,	3.039181e-12,	5479.033999919891,	4.908898e-10,	5478.959000110626,	8.70929e-12,	5479.332000017166,	2.604139e-14,	5479.108000040054,	3.223527e-11
5109.403493881226,	0.6604225,	0.0007356766639391018,	0,	5480.861000061035,	3.113345e-13,	5480.638000011444,	8.933498e-13,	5480.7119998931885,	3.031483e-12,	5480.489000082016,	4.91045e-10,	5480.414000034332,	8.702741e-12,	5480.786999940872,	1.221879e-14,	5480.56299996376,	3.222375e-11
5109.736593723297,	0.66699529,	0.0007676083265680447,	0,	5482.316999912262,	2.982814e-13,	5482.09299993515,	8.93532e-13,	5482.167999982834,	3.043475e-12,	5481.944000005722,	4.910447e-10,	5481.869999885559,	8.689121e-12,	5482.242000102997,	1.973961e-14,	5482.019000053406,	3.216462e-11
5110.069793701172,	0.673742,	0.0007991194445372031,	0,	5483.772000074387,	3.00679e-13,	5483.548000097275,	8.795028e-13,	5483.62299990654,	3.064405e-12,	5483.398999929428,	4.90728e-10,	5483.325000047684,	8.681119e-12,	5483.697000026703,	2.285e-14,	5483.473999977112,	3.218261e-11
5110.402893781662,	0.68046069,	0.000840669036666541,	0,	5485.226999998093,	3.017117e-13,	5485.003999948502,	8.844236e-13,	5485.078000068665,	3.063915e-12,	5484.8550000190735,	4.91397e-10,	5484.77999997139,	8.701591e-12,	5485.153000116348,	2.080476e-14,	5484.928999900818,	3.215027e-11
5110.736093759537,	0.68704629,	0.0008816588721673457,	0,	5486.681999921799,	3.058832e-13,	5486.459000110626,	8.880119e-13,	5486.532999992371,	3.055207e-12,	5486.3099999427795,	4.896543e-10,	5486.234999895096,	8.710608e-12,	5486.608000040054,	2.283785e-14,	5486.3840000629425,	3.222251e-11
5111.0692937374115,	0.69367266,	0.0009141329811429135,	0,	5488.137000083923,	3.106905e-13,	5487.914000034332,	8.948604e-13,	5487.987999916077,	3.044884e-12,	5487.765000104904,	4.906353e-10,	5487.6900000572205,	8.690271e-12,	5488.06299996376,	2.35628e-14,	5487.838999986649,	3.224754e-11
5111.402393817902,	0.70047933,	0.0009454393969791962,	0,	5489.592000007629,	3.050368e-13,	5489.368000030518,	8.958e-13,	5489.443000078201,	3.098652e-12,	5489.2190001010895,	4.908747e-10,	5489.1449999809265,	8.712854e-12,	5489.516999959946,	2.746699e-14,	5489.293999910355,	3.204182e-11
5111.735593795776,	0.70715457,	0.0009728792903130597,	0,	5491.046999931335,	3.043685e-13,	5490.822999954224,	8.976427e-13,	5490.898000001907,	3.146276e-12,	5490.6740000247955,	4.907154e-10,	5490.599999904633,	8.693832e-12,	5490.971999883652,	3.83331e-14,	5490.749000072479,	3.209764e-11
5112.0686938762665,	0.7136606,	0.001002334399784441,	0,	5492.50200009346,	3.096254e-13,	5492.279000043869,	8.919647e-13,	5492.352999925613,	3.225372e-12,	5492.130000114441,	4.900519e-10,	5492.055000066757,	8.686582e-12,	5492.427999973297,	3.445321e-14,	5492.203999996185,	3.208753e-11
5112.401893854141,	0.72041327,	0.001018387148586268,	0,	5493.957000017166,	3.132218e-13,	5493.733999967575,	8.908469e-13,	5493.808000087738,	3.41091e-12,	5493.585000038147,	4.890786e-10,	5493.509999990463,	8.673395e-12,	5493.882999897003,	2.330765e-14,	5493.658999919891,	3.201662e-11
5112.735093832016,	0.72703141,	0.001043527111218565,	0,	5495.411999940872,	3.156923e-13,	5495.188999891281,	9.028915e-13,	5495.263000011444,	3.72139e-12,	5495.039999961853,	4.892726e-10,	5494.964999914169,	8.690251e-12,	5495.338000059128,	2.687974e-14,	5495.114000082016,	3.224514e-11
5113.0681936740875,	0.73376638,	0.00105934312469198,	0,	5496.868000030518,	3.174176e-13,	5496.644000053406,	8.92483e-13,	5496.7190001010895,	4.309358e-12,	5496.494999885559,	4.882523e-10,	5496.421000003815,	8.645677e-12,	5496.792999982834,	3.304382e-14,	5496.569999933243,	3.221565e-11
5113.401393890381,	0.74038321,	0.001072871417096163,	0,	5498.322000026703,	3.314872e-13,	5498.098000049591,	8.972863e-13,	5498.173000097275,	5.317699e-12,	5497.948999881744,	4.863023e-10,	5497.875,	8.59383e-12,	5498.246999979019,	3.421832e-14,	5498.023999929428,	3.221244e-11
5113.734493732452,	0.74700242,	0.001097370889658892,	0,	5499.778000116348,	3.300171e-13,	5499.555000066757,	9.069293e-13,	5499.628999948502,	6.901863e-12,	5499.4059998989105,	4.823776e-10,	5499.331000089645,	8.53412e-12,	5499.703999996185,	3.598816e-14,	5499.4800000190735,	3.232266e-11
5114.067693710327,	0.75369984,	0.001111921692099949,	0,	5501.233000040054,	3.247602e-13,	5501.009999990463,	9.082172e-13,	5501.084000110626,	8.147355e-12,	5500.861000061035,	4.801085e-10,	5500.786000013351,	8.398989e-12,	5501.158999919891,	3.760005e-14,	5500.9349999427795,	3.232084e-11
5114.400893688202,	0.76035041,	0.001133621524238685,	0,	5502.68799996376,	3.221844e-13,	5502.464999914169,	9.131907e-13,	5502.539000034332,	8.525655e-12,	5502.315999984741,	4.783283e-10,	5502.2409999370575,	8.348899e-12,	5502.614000082016,	3.055308e-14,	5502.390000104904,	3.234057e-11
5114.733993768692,	0.76709354,	0.001161363402806415,	0,	5504.144000053406,	3.411667e-13,	5503.920000076294,	9.188727e-13,	5503.994999885559,	8.341459e-12,	5503.770999908447,	4.788858e-10,	5503.697000026703,	8.300425e-12,	5504.069000005722,	3.126182e-14,	5503.845999956131,	3.237191e-11
5115.067193746567,	0.77364528,	0.001191796698090389,	0,	5505.598000049591,	3.294622e-13,	5505.374000072479,	9.036043e-13,	5505.448999881744,	7.923833e-12,	5505.224999904633,	4.802131e-10,	5505.151000022888,	8.288543e-12,	5505.523000001907,	2.979573e-14,	5505.299999952316,	3.24955e-11
